onset_y,drop_y_1,drop_y_3,rec_post3,u_drop_1,u_drop_3,athlete_id,onset_count
66.35838818642067,21.033900783343014,5.628564332300529,58.54025965536051,83.80037025472845,44.05224479902119,26,13
75.30473601965491,7.549560392330713,4.124653221925341,48.945024855302144,108.06816643920796,88.27256385889768,27,16
83.1991381244093,14.478654929366359,33.08359637854886,50.75904108230337,-7.705520307036472,179.83794509337102,28,9
79.88750239585576,15.345888290651624,30.448011764099686,55.809511050639074,168.51498495651163,390.2429226184179,29,10
83.0846579968521,20.53006464514525,19.791694178562555,57.59195151762566,124.46923447282806,36.465746217402724,30,10
64.66376418311262,11.617386736714964,4.962520918841296,62.59560862444342,62.26351645209398,-158.88853252153044,31,9
83.47070536460642,25.429418380629073,26.383852567250255,57.43221317572651,154.37378242841368,165.8821730034683,32,14
71.19824496649615,21.652731829833844,7.3043906474823315,54.05781411180037,161.43921516973947,-66.7873356110583,33,13
81.81140057419151,23.1018909269805,22.626623052899106,60.69700759885545,190.90194358128707,180.30724033946683,34,13
80.52099476164587,27.007128394489385,18.601746201788462,58.18116623557635,113.5175369633384,-12.501684216483929,35,12
79.3382727462559,27.758022216817455,28.475636457797002,60.12240008219908,372.08091753934036,336.1623314530824,36,10
75.28597927691314,9.791564161970994,6.7992818280145855,53.2786985263755,89.03408462259493,33.09205214918783,37,18
86.59607122316939,36.025895965855014,18.55298456260566,56.25023258591249,526.529005424252,190.94267657951244,38,13
76.56717770607993,13.521051409480355,26.64599405965357,62.17454171961045,-65.2986877445189,284.9416489657063,39,10
91.82312753248536,33.55348631239747,18.9716880065982,60.535929590479526,464.59065802053203,260.80203099465194,40,9
105.37386039498637,54.49699398135951,49.3463057678039,57.943671251678815,612.6129255456447,477.50383099268157,41,9
79.80509205587481,18.679440133389548,17.317992516191808,50.0008643313022,120.3716650164265,90.46258741302954,42,20
72.98308419945974,8.874840048792915,11.518023728080134,54.34468855490467,-112.48157751491671,-38.19398552778153,43,13
68.8213152050393,19.31217394041663,15.326013916332059,56.801594609060395,212.66501744515867,222.4957710942538,44,12
85.86915047893547,32.977959376032324,33.172240336152775,55.60691936668616,-85.5366084919719,145.8447384930337,45,12
74.92378146180666,13.473118294598859,8.908379872403414,52.060252803149574,129.59800071613634,72.772861582576,46,14
78.52968941399222,18.955412792555336,22.50360318665354,54.97826163734976,181.0794302980026,117.74449208651215,47,17
75.79402110333571,3.1678209835902553,10.955557310715951,53.964724648633364,9.73656523581413,73.06062470081268,48,13
82.29529438197011,8.271769893582855,23.31192582055867,54.32651417951511,136.31730016193112,277.488697802353,49,15
79.55634792660302,13.309836363464807,11.546733098974338,51.054513379517616,-100.23604288401647,33.301914249384126,50,10
62.41124586118356,4.276070749945617,19.607592673342364,63.04763385260331,-116.63538837141088,198.25680385633493,51,10
