feature,count,mean,std,min,10%,25%,50%,75%,90%,max
alpha_hat,156.0,0.008960664674856896,0.004298223721150791,-0.0023743024275354,0.0034430566431561003,0.0062476315086707,0.008918342775407598,0.0117632058497512,0.014168183731233401,0.0221985888075054
half_life_sessions,156.0,2.144747784084585,0.5306509213259246,1.3663333589026805,1.5970429733781466,1.8014571242890929,2.0587379872021474,2.407495934667258,2.761608612689261,5.217677314372373
r_squared,156.0,0.5998888428585725,0.08627193994600538,0.3214074194296462,0.4877463894451576,0.5395693507294822,0.6130119066050252,0.6460626450859479,0.7124563146499345,0.7867019806033522
injury_rate_injured,156.0,0.15008321161786506,0.036604038975258255,0.0714285714285714,0.101010101010101,0.12213976499690783,0.1515151515151515,0.1721552257266543,0.19794887652030504,0.2653061224489796
mean_recovery_score,156.0,55.20043785704842,3.122036061182086,46.05105298140661,51.180325347760615,53.243239392697575,55.11255272980744,57.40228604960215,59.263742970458324,62.07681519080602
mean_sleep_quality,156.0,5.815571227051533,0.2724752525489831,5.03975729230752,5.456180506424482,5.652265567958305,5.8089805940822625,6.00943168791755,6.185912952479769,6.505587860155312
mean_workload,156.0,670.4992908333599,39.42215541841938,561.0796313733412,621.4334838742157,646.6744125844774,667.1999680927106,697.506745788583,720.9042275634115,787.2154326089312
