variable,injured_mean,non_injured_mean,std_mean_diff
recovery_score,38.14660034174521,58.21356580987001,-1.2720641975406257
sleep_quality,4.603818378835242,6.029632931435098,-0.8327974612627814
y_t,76.470114650317,56.73708053986637,0.815707257286142
u_t,799.7766652962326,647.7151860163581,0.4696506228230918
hydration_level,78.42447704132353,77.97172353912279,0.03869261709793234
stress_level,0.4173028486927046,0.42390756571515126,-0.0380863268359058
training_intensity,6.352149118602212,6.408427433009749,-0.03319203738103554
training_duration,87.09305399547998,87.91354603305122,-0.029698346092498516
